location_id,location_name,datetimeLocal,latitude,longitude,co,no2,o3,pm10,pm2.5,so2,AQI
2161292,So 46 pho Luu Quang Vu,2025-04-25T12:00:00+07:00,21.0152,105.7999,1095.2,44.3,18.17,47.95,16.08,0.12,59.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T13:00:00+07:00,21.0152,105.7999,851.6,44.3,18.17,47.95,27.21,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T14:00:00+07:00,21.0152,105.7999,987.2,44.3,18.17,47.95,20.68,0.12,69.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T15:00:00+07:00,21.0152,105.7999,788.0,44.3,18.17,47.95,25.33,0.12,79.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T16:00:00+07:00,21.0152,105.7999,1113.8,44.3,18.17,47.95,20.23,0.12,68.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T17:00:00+07:00,21.0152,105.7999,1162.5,44.3,18.17,47.95,39.84,0.12,112.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T18:00:00+07:00,21.0152,105.7999,1894.0,44.3,18.17,47.95,30.96,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T19:00:00+07:00,21.0152,105.7999,2235.9,44.3,18.17,47.95,33.77,0.12,97.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T20:00:00+07:00,21.0152,105.7999,2056.2,44.3,18.17,47.95,25.81,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T21:00:00+07:00,21.0152,105.7999,1829.3,44.3,18.17,47.95,38.67,0.12,109.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T22:00:00+07:00,21.0152,105.7999,1686.1,44.3,18.17,47.95,41.07,0.12,115.0
2161292,So 46 pho Luu Quang Vu,2025-04-25T23:00:00+07:00,21.0152,105.7999,1248.1,44.3,18.17,47.95,36.27,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T00:00:00+07:00,21.0152,105.7999,920.5,44.3,18.17,47.95,35.29,0.12,100.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T01:00:00+07:00,21.0152,105.7999,679.0,44.3,18.17,47.95,26.91,0.12,82.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T02:00:00+07:00,21.0152,105.7999,742.3,44.3,18.17,47.95,21.63,0.12,71.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T03:00:00+07:00,21.0152,105.7999,660.4,44.3,18.17,47.95,21.41,0.12,71.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T04:00:00+07:00,21.0152,105.7999,748.6,44.3,18.17,47.95,16.94,0.12,61.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T05:00:00+07:00,21.0152,105.7999,702.7,44.3,18.17,47.95,17.3,0.12,62.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T06:00:00+07:00,21.0152,105.7999,724.4,44.3,18.17,47.95,17.85,0.12,63.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T07:00:00+07:00,21.0152,105.7999,791.7,44.3,18.17,47.95,39.3,0.12,110.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T08:00:00+07:00,21.0152,105.7999,1072.9,44.3,18.17,47.95,31.19,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-04-26T09:00:00+07:00,21.0152,105.7999,1346.3,44.3,18.17,47.95,32.19,0.12,93.0
2161292,So 46 pho Luu Quang Vu,2025-04-28T20:00:00+07:00,21.0152,105.7999,1742.2,44.3,18.17,47.95,23.34,0.12,75.0
2161292,So 46 pho Luu Quang Vu,2025-04-28T21:00:00+07:00,21.0152,105.7999,1656.6,44.3,18.17,47.95,23.44,0.12,75.0
2161292,So 46 pho Luu Quang Vu,2025-04-28T22:00:00+07:00,21.0152,105.7999,1594.8,44.3,18.17,47.95,25.83,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-04-28T23:00:00+07:00,21.0152,105.7999,1229.8,44.3,18.17,47.95,34.71,0.12,99.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T00:00:00+07:00,21.0152,105.7999,1044.9,44.3,18.17,47.95,27.16,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T01:00:00+07:00,21.0152,105.7999,779.0,44.3,18.17,47.95,34.42,0.12,98.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T02:00:00+07:00,21.0152,105.7999,670.3,44.3,18.17,47.95,33.35,0.12,96.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T03:00:00+07:00,21.0152,105.7999,668.5,44.3,18.17,47.95,27.71,0.12,84.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T04:00:00+07:00,21.0152,105.7999,740.8,44.3,18.17,47.95,26.33,0.12,81.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T05:00:00+07:00,21.0152,105.7999,668.6,44.3,18.17,47.95,26.03,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T06:00:00+07:00,21.0152,105.7999,764.3,44.3,18.17,47.95,28.58,0.12,86.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T07:00:00+07:00,21.0152,105.7999,836.4,44.3,18.17,47.95,25.15,0.12,78.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T08:00:00+07:00,21.0152,105.7999,1205.1,44.3,18.17,47.95,36.76,0.12,104.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T09:00:00+07:00,21.0152,105.7999,1610.5,44.3,18.17,47.95,41.65,0.12,116.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T10:00:00+07:00,21.0152,105.7999,1478.0,44.3,18.17,47.95,34.01,0.12,97.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T11:00:00+07:00,21.0152,105.7999,1083.3,44.3,18.17,47.95,33.42,0.12,96.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T12:00:00+07:00,21.0152,105.7999,904.8,44.3,18.17,47.95,30.67,0.12,90.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T13:00:00+07:00,21.0152,105.7999,885.1,44.3,18.17,47.95,35.89,0.12,102.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T14:00:00+07:00,21.0152,105.7999,963.6,44.3,18.17,47.95,29.29,0.12,87.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T15:00:00+07:00,21.0152,105.7999,920.4,44.3,18.17,47.95,22.71,0.12,73.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T16:00:00+07:00,21.0152,105.7999,1245.9,44.3,18.17,47.95,23.02,0.12,74.0
2161292,So 46 pho Luu Quang Vu,2025-04-29T17:00:00+07:00,21.0152,105.7999,1443.3,44.3,18.17,47.95,22.7,0.12,73.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T00:00:00+07:00,21.0152,105.7999,761.5,44.3,18.17,47.95,31.42,0.12,92.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T02:00:00+07:00,21.0152,105.7999,1127.2,44.3,18.17,47.95,31.2,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T13:00:00+07:00,21.0152,105.7999,514.2,44.3,18.17,47.95,32.85,0.12,95.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T14:00:00+07:00,21.0152,105.7999,589.3,44.3,18.17,47.95,25.63,0.12,79.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T15:00:00+07:00,21.0152,105.7999,477.1,44.3,18.17,47.95,19.2,0.12,66.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T16:00:00+07:00,21.0152,105.7999,586.4,44.3,18.17,47.95,15.13,0.12,57.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T17:00:00+07:00,21.0152,105.7999,479.9,44.3,18.17,47.95,11.15,0.12,47.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T18:00:00+07:00,21.0152,105.7999,661.9,44.3,18.17,47.95,8.04,0.12,44.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T19:00:00+07:00,21.0152,105.7999,686.9,44.3,18.17,47.95,6.68,0.12,44.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T20:00:00+07:00,21.0152,105.7999,826.6,44.3,18.17,47.95,6.28,0.12,44.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T21:00:00+07:00,21.0152,105.7999,1014.2,44.3,18.17,47.95,15.67,0.12,59.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T22:00:00+07:00,21.0152,105.7999,1187.9,44.3,18.17,47.95,16.66,0.12,61.0
2161292,So 46 pho Luu Quang Vu,2025-05-01T23:00:00+07:00,21.0152,105.7999,1290.8,44.3,18.17,47.95,23.81,0.12,76.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T00:00:00+07:00,21.0152,105.7999,1363.9,44.3,18.17,47.95,19.1,0.12,66.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T01:00:00+07:00,21.0152,105.7999,1155.8,44.3,18.17,47.95,16.03,0.12,59.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T02:00:00+07:00,21.0152,105.7999,1074.1,44.3,18.17,47.95,19.88,0.12,67.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T03:00:00+07:00,21.0152,105.7999,1043.7,44.3,18.17,47.95,15.98,0.12,59.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T04:00:00+07:00,21.0152,105.7999,950.0,44.3,18.17,47.95,33.08,0.12,95.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T05:00:00+07:00,21.0152,105.7999,1158.8,44.3,18.17,47.95,30.98,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T06:00:00+07:00,21.0152,105.7999,1052.1,44.3,18.17,47.95,28.31,0.12,85.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T07:00:00+07:00,21.0152,105.7999,1040.3,44.3,18.17,47.95,46.41,0.12,128.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T08:00:00+07:00,21.0152,105.7999,1319.4,44.3,18.17,47.95,35.31,0.12,100.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T09:00:00+07:00,21.0152,105.7999,1217.6,44.3,18.17,47.95,54.43,0.12,148.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T10:00:00+07:00,21.0152,105.7999,1259.4,44.3,18.17,47.95,36.45,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T11:00:00+07:00,21.0152,105.7999,1140.5,44.3,18.17,47.95,25.43,0.12,79.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T12:00:00+07:00,21.0152,105.7999,1242.1,44.3,18.17,47.95,19.41,0.12,66.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T13:00:00+07:00,21.0152,105.7999,1071.9,44.3,18.17,47.95,26.14,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T14:00:00+07:00,21.0152,105.7999,972.2,44.3,18.17,47.95,24.75,0.12,78.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T15:00:00+07:00,21.0152,105.7999,738.3,44.3,18.17,47.95,20.32,0.12,68.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T16:00:00+07:00,21.0152,105.7999,735.7,44.3,18.17,47.95,22.82,0.12,74.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T17:00:00+07:00,21.0152,105.7999,546.4,44.3,18.17,47.95,21.98,0.12,72.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T18:00:00+07:00,21.0152,105.7999,719.0,44.3,18.17,47.95,20.86,0.12,70.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T19:00:00+07:00,21.0152,105.7999,687.7,44.3,18.17,47.95,32.14,0.12,93.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T20:00:00+07:00,21.0152,105.7999,784.8,44.3,18.17,47.95,34.32,0.12,98.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T21:00:00+07:00,21.0152,105.7999,699.6,44.3,18.17,47.95,31.17,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T22:00:00+07:00,21.0152,105.7999,669.6,44.3,18.17,47.95,22.86,0.12,74.0
2161292,So 46 pho Luu Quang Vu,2025-05-02T23:00:00+07:00,21.0152,105.7999,691.1,44.3,18.17,47.95,28.82,0.12,86.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T00:00:00+07:00,21.0152,105.7999,620.0,44.3,18.17,47.95,24.88,0.12,78.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T01:00:00+07:00,21.0152,105.7999,858.4,44.3,18.17,47.95,48.07,0.12,132.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T02:00:00+07:00,21.0152,105.7999,1046.9,44.3,18.17,47.95,36.32,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T03:00:00+07:00,21.0152,105.7999,751.2,44.3,18.17,47.95,36.51,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T04:00:00+07:00,21.0152,105.7999,606.8,44.3,18.17,47.95,26.61,0.12,81.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T05:00:00+07:00,21.0152,105.7999,592.4,44.3,18.17,47.95,21.67,0.12,71.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T06:00:00+07:00,21.0152,105.7999,544.8,44.3,18.17,47.95,29.52,0.12,88.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T07:00:00+07:00,21.0152,105.7999,559.4,44.3,18.17,47.95,51.39,0.12,140.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T08:00:00+07:00,21.0152,105.7999,823.2,44.3,18.17,47.95,39.45,0.12,111.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T09:00:00+07:00,21.0152,105.7999,749.0,44.3,18.17,47.95,40.15,0.12,112.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T10:00:00+07:00,21.0152,105.7999,730.5,44.3,18.17,47.95,29.6,0.12,88.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T11:00:00+07:00,21.0152,105.7999,875.2,44.3,18.17,47.95,25.78,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T12:00:00+07:00,21.0152,105.7999,941.4,44.3,18.17,47.95,19.89,0.12,67.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T13:00:00+07:00,21.0152,105.7999,928.2,44.3,18.17,47.95,27.62,0.12,84.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T14:00:00+07:00,21.0152,105.7999,829.8,44.3,18.17,47.95,21.16,0.12,70.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T15:00:00+07:00,21.0152,105.7999,693.7,44.3,18.17,47.95,52.98,0.12,144.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T16:00:00+07:00,21.0152,105.7999,747.6,44.3,18.17,47.95,36.55,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T17:00:00+07:00,21.0152,105.7999,649.3,44.3,18.17,47.95,35.08,0.12,99.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T18:00:00+07:00,21.0152,105.7999,698.2,44.3,18.17,47.95,25.69,0.12,80.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T19:00:00+07:00,21.0152,105.7999,730.0,44.3,18.17,47.95,28.65,0.12,86.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T20:00:00+07:00,21.0152,105.7999,742.4,44.3,18.17,47.95,32.49,0.12,94.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T21:00:00+07:00,21.0152,105.7999,729.1,44.3,18.17,47.95,30.27,0.12,89.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T22:00:00+07:00,21.0152,105.7999,688.9,44.3,18.17,47.95,22.63,0.12,73.0
2161292,So 46 pho Luu Quang Vu,2025-05-03T23:00:00+07:00,21.0152,105.7999,620.4,44.3,18.17,47.95,35.9,0.12,102.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T00:00:00+07:00,21.0152,105.7999,556.8,44.3,18.17,47.95,28.34,0.12,85.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T01:00:00+07:00,21.0152,105.7999,375.5,44.3,18.17,47.95,34.2,0.12,97.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T02:00:00+07:00,21.0152,105.7999,370.1,44.3,18.17,47.95,26.19,0.12,81.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T03:00:00+07:00,21.0152,105.7999,333.5,44.3,18.17,47.95,34.93,0.12,99.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T04:00:00+07:00,21.0152,105.7999,340.3,44.3,18.17,47.95,26.37,0.12,81.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T05:00:00+07:00,21.0152,105.7999,367.1,44.3,18.17,47.95,19.51,0.12,67.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T06:00:00+07:00,21.0152,105.7999,528.9,44.3,18.17,47.95,16.98,0.12,61.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T07:00:00+07:00,21.0152,105.7999,474.2,44.3,18.17,47.95,40.68,0.12,114.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T08:00:00+07:00,21.0152,105.7999,598.8,44.3,18.17,47.95,31.9,0.12,93.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T09:00:00+07:00,21.0152,105.7999,800.1,44.3,18.17,47.95,36.57,0.12,104.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T10:00:00+07:00,21.0152,105.7999,816.1,44.3,18.17,47.95,27.43,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T11:00:00+07:00,21.0152,105.7999,960.7,44.3,18.17,47.95,24.48,0.12,77.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T12:00:00+07:00,21.0152,105.7999,965.1,44.3,18.17,47.95,19.67,0.12,67.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T13:00:00+07:00,21.0152,105.7999,864.1,44.3,18.17,47.95,39.05,0.12,110.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T14:00:00+07:00,21.0152,105.7999,805.2,44.3,18.17,47.95,36.6,0.12,104.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T15:00:00+07:00,21.0152,105.7999,864.5,44.3,18.17,47.95,44.93,0.12,124.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T16:00:00+07:00,21.0152,105.7999,770.8,44.3,18.17,47.95,34.52,0.12,98.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T17:00:00+07:00,21.0152,105.7999,760.3,44.3,18.17,47.95,27.93,0.12,84.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T18:00:00+07:00,21.0152,105.7999,875.6,44.3,18.17,47.95,29.19,0.12,87.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T19:00:00+07:00,21.0152,105.7999,974.2,44.3,18.17,47.95,25.65,0.12,79.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T20:00:00+07:00,21.0152,105.7999,1160.8,44.3,18.17,47.95,28.87,0.12,86.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T21:00:00+07:00,21.0152,105.7999,1161.4,44.3,18.17,47.95,24.1,0.12,76.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T22:00:00+07:00,21.0152,105.7999,875.1,44.3,18.17,47.95,26.42,0.12,81.0
2161292,So 46 pho Luu Quang Vu,2025-05-04T23:00:00+07:00,21.0152,105.7999,863.1,44.3,18.17,47.95,27.24,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T00:00:00+07:00,21.0152,105.7999,916.2,44.3,18.17,47.95,27.86,0.12,84.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T01:00:00+07:00,21.0152,105.7999,665.4,44.3,18.17,47.95,36.19,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T02:00:00+07:00,21.0152,105.7999,732.0,44.3,18.17,47.95,34.95,0.12,99.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T03:00:00+07:00,21.0152,105.7999,633.1,44.3,18.17,47.95,36.48,0.12,103.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T04:00:00+07:00,21.0152,105.7999,484.1,44.3,18.17,47.95,31.3,0.12,91.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T05:00:00+07:00,21.0152,105.7999,432.4,44.3,18.17,47.95,23.86,0.12,76.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T06:00:00+07:00,21.0152,105.7999,410.0,44.3,18.17,47.95,36.08,0.12,102.0
2161292,So 46 pho Luu Quang Vu,2025-05-05T07:00:00+07:00,21.0152,105.7999,569.0,44.3,18.17,47.95,36.55,0.12,103.0
2161296,ao Duy Tu,2025-04-06T08:00:00+07:00,21.0354,105.8529,1318.9,71.3,18.17,66.6,47.1,0.12,130.0
2161296,ao Duy Tu,2025-04-06T09:00:00+07:00,21.0354,105.8529,1772.2,80.4,18.17,72.7,51.4,0.12,140.0
2161296,ao Duy Tu,2025-04-06T10:00:00+07:00,21.0354,105.8529,1711.6,68.0,18.17,82.1,60.4,0.12,154.0
2161296,ao Duy Tu,2025-04-06T11:00:00+07:00,21.0354,105.8529,1290.7,57.5,18.17,93.7,73.1,0.12,160.0
2161296,ao Duy Tu,2025-04-06T12:00:00+07:00,21.0354,105.8529,1307.5,60.0,18.17,102.5,78.6,0.12,163.0
2161296,ao Duy Tu,2025-04-06T13:00:00+07:00,21.0354,105.8529,1165.7,56.0,18.17,80.8,60.7,0.12,154.0
2161296,ao Duy Tu,2025-04-06T14:00:00+07:00,21.0354,105.8529,1154.9,61.8,18.17,61.5,43.6,0.12,121.0
2161296,ao Duy Tu,2025-04-06T15:00:00+07:00,21.0354,105.8529,1076.5,58.4,18.17,34.7,25.0,0.12,78.0
2161296,ao Duy Tu,2025-04-06T16:00:00+07:00,21.0354,105.8529,1068.8,56.0,18.17,35.5,25.6,0.12,79.0
2161296,ao Duy Tu,2025-04-06T17:00:00+07:00,21.0354,105.8529,1081.0,61.8,18.17,36.5,26.2,0.12,81.0
2161296,ao Duy Tu,2025-04-06T18:00:00+07:00,21.0354,105.8529,1451.0,82.6,18.17,59.8,42.4,0.12,118.0
2161296,ao Duy Tu,2025-04-06T19:00:00+07:00,21.0354,105.8529,1560.1,84.0,18.17,40.6,29.1,0.12,87.0
2161296,ao Duy Tu,2025-04-06T20:00:00+07:00,21.0354,105.8529,1477.5,75.7,18.17,30.4,22.0,0.12,73.0
2161296,ao Duy Tu,2025-04-06T21:00:00+07:00,21.0354,105.8529,1223.3,68.7,18.17,30.5,22.1,0.12,72.0
2161296,ao Duy Tu,2025-04-06T22:00:00+07:00,21.0354,105.8529,979.7,61.8,18.17,35.4,25.4,0.12,79.0
2161296,ao Duy Tu,2025-04-06T23:00:00+07:00,21.0354,105.8529,754.4,46.0,18.17,26.2,19.1,0.12,66.0
2161296,ao Duy Tu,2025-04-07T00:00:00+07:00,21.0354,105.8529,672.1,43.6,18.17,31.4,22.7,0.12,73.0
2161296,ao Duy Tu,2025-04-07T01:00:00+07:00,21.0354,105.8529,511.2,44.2,18.17,35.5,25.6,0.12,79.0
2161296,ao Duy Tu,2025-04-07T02:00:00+07:00,21.0354,105.8529,403.2,34.8,18.17,28.7,20.8,0.12,69.0
2161296,ao Duy Tu,2025-04-07T03:00:00+07:00,21.0354,105.8529,310.1,28.5,18.17,33.2,24.0,0.12,76.0
2161296,ao Duy Tu,2025-04-07T04:00:00+07:00,21.0354,105.8529,282.1,24.5,18.17,38.0,27.3,0.12,83.0
2161296,ao Duy Tu,2025-04-07T05:00:00+07:00,21.0354,105.8529,303.0,27.3,18.17,47.3,33.7,0.12,96.0
2161296,ao Duy Tu,2025-04-07T06:00:00+07:00,21.0354,105.8529,427.7,32.7,18.17,54.3,38.6,0.12,109.0
2161296,ao Duy Tu,2025-04-07T07:00:00+07:00,21.0354,105.8529,667.1,42.1,18.17,56.7,40.2,0.12,113.0
2161296,ao Duy Tu,2025-04-07T08:00:00+07:00,21.0354,105.8529,918.2,46.3,18.17,58.0,41.2,0.12,115.0
2161296,ao Duy Tu,2025-04-07T09:00:00+07:00,21.0354,105.8529,1202.6,58.7,18.17,63.7,45.1,0.12,125.0
2161296,ao Duy Tu,2025-04-07T10:00:00+07:00,21.0354,105.8529,1201.9,47.7,18.17,67.9,48.1,0.12,132.0
2161296,ao Duy Tu,2025-04-07T11:00:00+07:00,21.0354,105.8529,1150.8,45.1,18.17,67.5,47.8,0.12,131.0
2161296,ao Duy Tu,2025-04-07T12:00:00+07:00,21.0354,105.8529,1174.3,43.1,18.17,70.6,50.0,0.12,137.0
2161296,ao Duy Tu,2025-04-07T13:00:00+07:00,21.0354,105.8529,1182.6,47.2,18.17,77.9,55.0,0.12,149.0
2161296,ao Duy Tu,2025-04-07T14:00:00+07:00,21.0354,105.8529,1139.3,51.9,18.17,55.4,39.4,0.12,111.0
2161296,ao Duy Tu,2025-04-07T15:00:00+07:00,21.0354,105.8529,1087.8,48.3,18.17,50.6,36.0,0.12,102.0
2161296,ao Duy Tu,2025-04-07T16:00:00+07:00,21.0354,105.8529,1490.1,70.6,18.17,59.9,42.5,0.12,118.0
2161296,ao Duy Tu,2025-04-07T17:00:00+07:00,21.0354,105.8529,1713.6,75.7,18.17,79.5,56.1,0.12,151.0
2161296,ao Duy Tu,2025-04-07T18:00:00+07:00,21.0354,105.8529,2209.1,90.6,18.17,78.0,55.1,0.12,149.0
2161296,ao Duy Tu,2025-04-07T19:00:00+07:00,21.0354,105.8529,1971.0,84.5,18.17,84.3,59.5,0.12,153.0
2161296,ao Duy Tu,2025-04-07T20:00:00+07:00,21.0354,105.8529,1192.6,60.4,18.17,62.8,44.6,0.12,123.0
2161296,ao Duy Tu,2025-04-07T21:00:00+07:00,21.0354,105.8529,869.2,64.9,18.17,69.8,49.4,0.12,135.0
2161296,ao Duy Tu,2025-04-07T22:00:00+07:00,21.0354,105.8529,1176.0,79.7,18.17,64.2,45.5,0.12,126.0
2161296,ao Duy Tu,2025-04-07T23:00:00+07:00,21.0354,105.8529,944.5,49.7,18.17,56.9,40.4,0.12,113.0
2161296,ao Duy Tu,2025-04-08T00:00:00+07:00,21.0354,105.8529,743.7,40.6,18.17,53.6,38.2,0.12,108.0
2161296,ao Duy Tu,2025-04-08T01:00:00+07:00,21.0354,105.8529,617.5,37.0,18.17,57.6,40.9,0.12,114.0
2161296,ao Duy Tu,2025-04-08T02:00:00+07:00,21.0354,105.8529,485.2,34.4,18.17,57.5,40.8,0.12,114.0
2161296,ao Duy Tu,2025-04-08T03:00:00+07:00,21.0354,105.8529,478.8,32.1,18.17,54.6,38.8,0.12,109.0
2161296,ao Duy Tu,2025-04-08T04:00:00+07:00,21.0354,105.8529,452.9,31.6,18.17,53.6,38.2,0.12,108.0
2161296,ao Duy Tu,2025-04-08T05:00:00+07:00,21.0354,105.8529,466.4,28.4,18.17,52.7,37.5,0.12,106.0
2161296,ao Duy Tu,2025-04-08T06:00:00+07:00,21.0354,105.8529,543.8,39.0,18.17,56.1,39.9,0.12,112.0
2161296,ao Duy Tu,2025-04-08T07:00:00+07:00,21.0354,105.8529,978.9,55.0,18.17,58.6,41.6,0.12,116.0
2161296,ao Duy Tu,2025-04-08T08:00:00+07:00,21.0354,105.8529,1273.3,61.8,18.17,55.1,39.2,0.12,110.0
2161296,ao Duy Tu,2025-04-08T09:00:00+07:00,21.0354,105.8529,1188.1,67.2,18.17,52.8,37.6,0.12,106.0
2161296,ao Duy Tu,2025-04-08T10:00:00+07:00,21.0354,105.8529,1331.3,80.6,18.17,58.6,43.5,0.12,121.0
2161296,ao Duy Tu,2025-04-08T11:00:00+07:00,21.0354,105.8529,1025.1,66.1,18.17,70.7,53.3,0.12,145.0
